player_id,player_name,position,sub_position,country_of_citizenship,date_of_birth,peak_valuation_date,peak_market_value_eur,valuation_observation_count,age_at_peak_value,peak_age_position_percentile,peak_value_position_rank
424204,Alphonso Davies,Defender,Left-Back,Canada,2/11/00,16/9/20,80000000,13,19,0.023809524,2
826224,Arnau Martínez,Defender,Right-Back,Spain,25/4/03,23/3/23,15000000,14,19,0.023809524,173
536477,Arthur Zagré,Defender,Left-Back,Burkina Faso,4/10/01,15/10/20,5000000,11,19,0.023809524,330
543727,Botond Balogh,Defender,Centre-Back,Hungary,6/6/02,29/12/21,1000000,7,19,0.023809524,537
475208,Bryan Reynolds,Defender,Right-Back,United States,28/6/01,18/12/20,6000000,14,19,0.023809524,310
746833,Caleb Wiley,Defender,Left-Back,United States,22/12/04,7/10/24,8000000,10,19,0.023809524,260
1108145,Cheick Oumar Konaté,Defender,Right-Back,Mali,2/4/04,18/12/23,1500000,5,19,0.023809524,493
470594,Clinton Mola,Defender,Centre-Back,England,15/3/01,26/11/20,1200000,8,19,0.023809524,521
646750,Cristhian Mosquera,Defender,Centre-Back,Spain,27/6/04,7/6/24,30000000,10,19,0.023809524,84
466794,Eric García,Defender,Centre-Back,Spain,9/1/01,13/10/20,20000000,12,19,0.023809524,135
1004723,Fellipe Jack,Defender,Centre-Back,Italy,12/1/06,25/3/25,1400000,5,19,0.023809524,510
650993,Filippo Missori,Defender,Right-Back,Italy,24/3/04,11/10/23,1500000,4,19,0.023809524,493
731491,Franco Carboni,Defender,Left-Back,Argentina,4/4/03,23/6/22,1000000,5,19,0.023809524,537
504147,George Bello,Defender,Left-Back,United States,22/1/02,9/11/21,4000000,9,19,0.023809524,359
804831,Hendry Blank,Defender,Centre-Back,Germany,21/8/04,11/3/24,3000000,5,19,0.023809524,397
668276,Hugo Novoa,Defender,Right-Back,Spain,24/1/03,21/9/22,5000000,13,19,0.023809524,330
578680,Hugo Siquet,Defender,Right-Back,Belgium,9/7/02,6/10/21,7000000,14,19,0.023809524,286
919515,Jeanuël Belocian,Defender,Centre-Back,France,17/2/05,9/10/24,20000000,12,19,0.023809524,135
1004301,Jérémy Jacquet,Defender,Centre-Back,France,13/7/05,3/6/25,10000000,8,19,0.023809524,229
623024,Jesús Vázquez,Defender,Left-Back,Spain,2/1/03,3/6/22,5000000,15,19,0.023809524,330
504153,Joe Scally,Defender,Right-Back,United States,31/12/02,9/11/22,12000000,13,19,0.023809524,207
1018938,Jon Martín,Defender,Centre-Back,Spain,23/4/06,9/6/25,8000000,6,19,0.023809524,260
1004708,Josh Acheampong,Defender,Right-Back,England,5/5/06,30/5/25,8000000,4,19,0.023809524,260
1009658,Julio Soler,Defender,Left-Back,Argentina,16/2/05,13/12/24,8000000,9,19,0.023809524,260
947360,Kassoum Ouattara,Defender,Left-Back,France,14/10/04,3/6/24,8000000,9,19,0.023809524,260
620315,Lenny Lacroix,Defender,Centre-Back,France,6/2/03,28/12/22,1250000,8,19,0.023809524,518
661208,Leo Hjelde,Defender,Centre-Back,Norway,26/8/03,1/6/23,1500000,5,19,0.023809524,493
1176345,Mahamadou Nagida,Defender,Left-Back,Cameroon,28/6/05,10/12/24,1000000,5,19,0.023809524,537
910905,Mamadou Sarr,Defender,Centre-Back,Senegal,29/8/05,3/6/25,20000000,8,19,0.023809524,135
895937,Marco Palestra,Defender,Right-Back,Italy,3/3/05,17/6/24,1000000,3,19,0.023809524,537
432281,Márton Dárdai,Defender,Centre-Back,Hungary,12/2/02,9/6/21,6000000,9,19,0.023809524,310
472242,Mehmet Aydın,Defender,Right-Back,Türkiye,9/2/02,15/12/21,2000000,13,19,0.023809524,456
823486,Michael Kayode,Defender,Right-Back,Italy,10/7/04,5/6/24,25000000,7,19,0.023809524,106
666974,Mikayil Faye,Defender,Centre-Back,Senegal,14/7/04,24/6/24,10000000,7,19,0.023809524,229
923832,Nathan Zézé,Defender,Centre-Back,France,18/6/05,3/6/25,15000000,8,19,0.023809524,173
469949,Noah Katterbach,Defender,Left-Back,Germany,13/4/01,16/9/20,7000000,10,19,0.023809524,286
1034853,Nobel Mendy,Defender,Centre-Back,Senegal,3/9/04,24/6/24,1000000,4,19,0.023809524,537
922563,Oliver Scarles,Defender,Left-Back,England,12/12/05,30/5/25,8000000,5,19,0.023809524,260
804711,Ousmane Camara,Defender,Centre-Back,Mali,6/3/03,2/6/22,2000000,8,19,0.023809524,456
503679,Rhys Williams,Defender,Centre-Back,England,3/2/01,17/12/20,5000000,9,19,0.023809524,330
701057,Rico Lewis,Defender,Right-Back,England,21/11/04,1/10/24,40000000,8,19,0.023809524,52
464906,Sava-Arangel Cestic,Defender,Centre-Back,Serbia,19/2/01,10/2/21,1500000,12,19,0.023809524,493
822958,Tim Drexler,Defender,Centre-Back,Germany,6/3/05,9/10/24,4000000,7,19,0.023809524,359
538998,Timothée Pembélé,Defender,Right-Back,France,9/9/02,8/10/21,7000000,9,19,0.023809524,286
550549,Tomás Tavares,Defender,Right-Back,Portugal,7/3/01,17/8/20,7500000,13,19,0.023809524,275
1005575,Vitor Reis,Defender,Centre-Back,Brazil,12/1/06,18/3/25,30000000,4,19,0.023809524,84
780630,Willy Kambwala,Defender,Centre-Back,France,25/8/04,14/3/24,5000000,5,19,0.023809524,330
895334,Yarek Gasiorowski,Defender,Centre-Back,Spain,12/1/05,7/6/24,15000000,7,19,0.023809524,173
962555,Abakar Sylla,Defender,Centre-Back,Cote d'Ivoire,25/12/02,16/10/23,15000000,9,20,0.058862434,174
423443,Álex Centelles,Defender,Left-Back,Spain,30/8/99,17/8/20,5000000,12,20,0.058862434,331
790992,Alfie Gilchrist,Defender,Centre-Back,England,28/11/03,27/5/24,5000000,3,20,0.058862434,331
481834,Andrea Carboni,Defender,Centre-Back,Italy,4/2/01,3/6/21,5000000,12,20,0.058862434,331
494236,Andy Pelmard,Defender,Centre-Back,Madagascar,12/3/00,15/10/20,5000000,11,20,0.058862434,331
948537,Anrie Chase,Defender,Centre-Back,Japan,24/3/04,20/12/24,5000000,9,20,0.058862434,331
891998,Antoine Mendy,Defender,Centre-Back,Senegal,27/5/04,10/12/24,3000000,10,20,0.058862434,398
635645,Aurèle Amenda,Defender,Centre-Back,Switzerland,31/7/03,31/5/24,9500000,13,20,0.058862434,243
507344,Becir Omeragic,Defender,Centre-Back,Switzerland,20/1/02,28/3/22,8000000,16,20,0.058862434,261
431698,Bosko Sutalo,Defender,Centre-Back,Croatia,1/1/00,25/8/20,3500000,7,20,0.058862434,377
689637,Chadi Riad,Defender,Centre-Back,Morocco,17/6/03,7/6/24,15000000,8,20,0.058862434,174
1005240,Christian Mawissa,Defender,Centre-Back,France,18/4/05,3/6/25,15000000,8,20,0.058862434,174
692070,Clemens Riedel,Defender,Centre-Back,Germany,19/7/03,18/10/23,2000000,10,20,0.058862434,457
728485,Danilo Veiga,Defender,Right-Back,Portugal,25/9/02,6/6/23,2000000,7,20,0.058862434,457
371000,David Colina,Defender,Left-Back,Croatia,19/7/00,10/6/21,1500000,11,20,0.058862434,494
451906,David Nemeth,Defender,Centre-Back,Austria,18/3/01,2/6/21,4000000,18,20,0.058862434,360
544149,David Zima,Defender,Centre-Back,Czech Republic,8/11/00,28/5/21,7500000,10,20,0.058862434,276
357995,Davide Bettella,Defender,Centre-Back,Italy,7/4/00,22/2/21,4000000,12,20,0.058862434,360
712099,Dexter Lembikisa,Defender,Right-Back,Jamaica,4/11/03,21/12/23,3000000,3,20,0.058862434,398
465565,Dimitrije Kamenovic,Defender,Left-Back,Serbia,16/7/00,12/6/21,2000000,8,20,0.058862434,457
787912,El Chadaille Bitshiabu,Defender,Centre-Back,France,16/5/05,5/6/25,18000000,12,20,0.058862434,148
842338,Enzo Tchato,Defender,Right-Back,Cameroon,23/11/02,27/3/23,3000000,10,20,0.058862434,398
569349,Frederik Winther,Defender,Centre-Back,Denmark,4/1/01,22/12/21,1000000,9,20,0.058862434,538
616628,Giorgio Cittadini,Defender,Centre-Back,Italy,18/4/02,20/3/23,3000000,8,20,0.058862434,398
571604,Giorgio Scalvini,Defender,Centre-Back,Italy,11/12/03,12/3/24,45000000,10,20,0.058862434,41
663900,Giovanni Bonfanti,Defender,Centre-Back,Italy,17/1/03,21/12/23,1000000,5,20,0.058862434,538
698678,Hugo Bueno,Defender,Left-Back,Spain,18/9/02,20/6/23,6000000,4,20,0.058862434,311
708678,Isaak Touré,Defender,Centre-Back,France,28/3/03,16/10/23,8000000,13,20,0.058862434,261
770895,Ismaël Boura,Defender,Left-Back,Comoros,14/8/00,15/10/20,1500000,7,20,0.058862434,494
800948,Jan-Carlo Simić,Defender,Centre-Back,Serbia,2/5/05,12/6/25,8000000,5,20,0.058862434,261
750903,Jaouen Hadjam,Defender,Left-Back,Algeria,26/3/03,27/6/23,2000000,8,20,0.058862434,457
465717,Jayden Bogle,Defender,Right-Back,England,27/7/00,18/3/21,7000000,9,20,0.058862434,287
741090,Jonas Rouhi,Defender,Left-Back,Sweden,7/1/04,18/10/24,2000000,6,20,0.058862434,457
392777,Jonathan Panzo,Defender,Centre-Back,England,25/10/00,7/1/21,5000000,13,20,0.058862434,331
567129,Josh Doig,Defender,Left-Back,Scotland,18/5/02,21/3/23,10000000,10,20,0.058862434,230
676042,Juanlu Sánchez,Defender,Right-Back,Spain,15/8/03,21/3/24,15000000,15,20,0.058862434,174
345449,Kamil Piątkowski,Defender,Centre-Back,Poland,21/6/00,31/5/21,5000000,14,20,0.058862434,331
361516,Kilian Ludewig,Defender,Right-Back,Germany,5/3/00,26/11/20,2500000,10,20,0.058862434,424
434110,Leo Greiml,Defender,Centre-Back,Austria,3/7/01,6/9/21,2500000,10,20,0.058862434,424
507345,Leonidas Stergiou,Defender,Right-Back,Switzerland,3/3/02,28/3/22,7000000,13,20,0.058862434,287
614258,Levi Colwill,Defender,Centre-Back,England,26/2/03,19/12/23,55000000,13,20,0.058862434,29
670858,Lewis Hall,Defender,Left-Back,England,8/9/04,30/5/25,32000000,10,20,0.058862434,75
524285,Luca Netz,Defender,Left-Back,Germany,15/5/03,14/12/23,10000000,13,20,0.058862434,230
872171,Lucas Beraldo,Defender,Centre-Back,Brazil,24/11/03,3/6/24,30000000,11,20,0.058862434,85
982393,Lucas Mincarelli,Defender,Left-Back,France,5/1/04,3/6/24,1000000,4,20,0.058862434,538
898751,Mamadou Mbacke,Defender,Centre-Back,Senegal,21/11/02,29/12/22,2800000,8,20,0.058862434,414
371371,Marash Kumbulla,Defender,Centre-Back,Albania,8/2/00,29/12/20,27000000,11,20,0.058862434,101
844637,Marc Pubill,Defender,Centre-Back,Spain,20/6/03,7/6/24,4000000,11,20,0.058862434,360
459655,Matteo Lovato,Defender,Centre-Back,Italy,14/2/00,29/12/20,7000000,10,20,0.058862434,287
493702,Mattia Viti,Defender,Centre-Back,Italy,24/1/02,19/9/22,10000000,11,20,0.058862434,230
582353,Mattia Zanotti,Defender,Right-Back,Italy,11/1/03,19/10/23,1000000,4,20,0.058862434,538
471690,Max Aarons,Defender,Right-Back,England,4/1/00,15/10/20,22000000,15,20,0.058862434,126
810649,Max Finkgräfe,Defender,Left-Back,Germany,27/3/04,29/5/24,6000000,5,20,0.058862434,311
507254,Nathan Ferguson,Defender,Centre-Back,England,6/10/00,13/10/20,4000000,9,20,0.058862434,360
361260,Ozan Kabak,Defender,Centre-Back,Türkiye,25/3/00,26/11/20,25000000,15,20,0.058862434,107
1061336,Pau Navarro,Defender,Centre-Back,Spain,25/4/05,9/6/25,3000000,4,20,0.058862434,398
746712,Pietro Comuzzo,Defender,Centre-Back,Italy,20/2/05,25/3/25,25000000,8,20,0.058862434,107
631222,Raúl Torrente,Defender,Centre-Back,Spain,11/9/01,21/3/22,3000000,13,20,0.058862434,398
655009,Richie Sagrado,Defender,Right-Back,Belgium,30/1/04,4/6/24,2000000,4,20,0.058862434,457
392775,Ryan Sessegnon,Defender,Left-Back,England,18/5/00,30/7/20,25000000,13,20,0.058862434,107
906160,Saba Goglichidze,Defender,Centre-Back,Georgia,25/6/04,18/12/24,8000000,9,20,0.058862434,261
890385,Sebastian Otoa,Defender,Centre-Back,Denmark,13/5/04,25/3/25,2000000,7,20,0.058862434,457
345458,Sebastian Walukiewicz,Defender,Right-Back,Poland,5/4/00,29/12/20,10000000,14,20,0.058862434,230
361104,Sergiño Dest,Defender,Right-Back,United States,3/11/00,10/6/21,30000000,15,20,0.058862434,85
797572,Stefan Lekovic,Defender,Centre-Back,Serbia,9/1/04,24/6/24,1800000,8,20,0.058862434,474
917120,Tanguy Zoukrou,Defender,Centre-Back,France,7/5/03,27/10/23,1500000,5,20,0.058862434,494
504148,Tariq Lamptey,Defender,Right-Back,Ghana,30/9/00,13/10/20,18000000,12,20,0.058862434,148
709482,Thierno Baldé,Defender,Right-Back,France,10/6/02,2/11/22,4000000,7,20,0.058862434,360
1112449,Tiago Gabriel,Defender,Centre-Back,Portugal,26/12/04,25/3/25,1000000,4,20,0.058862434,538
798043,Tom Rothe,Defender,Left-Back,Germany,29/10/04,20/12/24,12000000,9,20,0.058862434,208
569939,Tommaso Barbieri,Defender,Right-Back,Italy,26/8/02,19/6/23,1200000,7,20,0.058862434,522
227347,Valentin Antov,Defender,Centre-Back,Bulgaria,9/11/00,23/3/21,2000000,7,20,0.058862434,457
591949,Aaron Hickey,Defender,Right-Back,Scotland,10/6/02,9/10/23,30000000,13,21,0.106481481,86
673514,Abdoulaye Ndiaye,Defender,Centre-Back,Senegal,10/4/02,27/10/23,3000000,3,21,0.106481481,399
763079,Abdukodir Khusanov,Defender,Centre-Back,Uzbekistan,29/2/04,18/3/25,35000000,11,21,0.106481481,67
568333,Adam Obert,Defender,Left-Back,Slovakia,23/8/02,5/6/24,3500000,9,21,0.106481481,378
847772,Adilson Malanda,Defender,Centre-Back,France,29/10/01,22/8/23,2000000,6,21,0.106481481,458
654539,Adrien Truffert,Defender,Left-Back,France,20/11/01,27/3/23,18000000,14,21,0.106481481,149
723416,Ahmad Ngouyamsa,Defender,Right-Back,Cameroon,21/12/00,2/6/22,1000000,11,21,0.106481481,539
636688,Alejandro Balde,Defender,Left-Back,Spain,18/10/03,21/3/25,60000000,17,21,0.106481481,22
818448,Alessandro Marcandalli,Defender,Centre-Back,Italy,25/10/02,25/3/24,2000000,11,21,0.106481481,458
357176,Alessandro Tripaldelli,Defender,Left-Back,Italy,9/2/99,29/10/20,1000000,8,21,0.106481481,539
709957,Álex Valle,Defender,Left-Back,Spain,25/4/04,17/6/25,6000000,10,21,0.106481481,312
620598,Ameen Al-Dakhil,Defender,Centre-Back,Belgium,6/3/02,19/12/23,15000000,13,21,0.106481481,175
621993,Andrew Omobamidele,Defender,Centre-Back,Ireland,23/6/02,9/10/23,11000000,14,21,0.106481481,222
467563,Armel Bella-Kotchap,Defender,Centre-Back,Germany,11/12/01,16/3/23,20000000,13,21,0.106481481,136
768380,Arouna Sangante,Defender,Centre-Back,Senegal,12/4/02,18/12/23,10000000,11,21,0.106481481,231
463603,Benoît Badiashile,Defender,Centre-Back,France,26/3/01,2/11/22,40000000,14,21,0.106481481,53
507700,Brandon Williams,Defender,Left-Back,England,3/9/00,15/6/22,12000000,11,21,0.106481481,209
461833,Caleb Okoli,Defender,Centre-Back,Italy,13/7/01,11/11/22,10000000,11,21,0.106481481,231
820146,Check Keita,Defender,Centre-Back,Mali,2/4/03,2/10/24,2000000,8,21,0.106481481,458
531957,Cody Drameh,Defender,Right-Back,England,8/12/01,1/6/23,3500000,4,21,0.106481481,378
624258,Conor Bradley,Defender,Right-Back,Northern Ireland,9/7/03,30/5/25,30000000,9,21,0.106481481,86
344598,Dan-Axel Zagadou,Defender,Centre-Back,France,3/6/99,10/2/21,22000000,16,21,0.106481481,127
307807,Dario Maresic,Defender,Centre-Back,Austria,29/9/99,15/10/20,3500000,9,21,0.106481481,378
344695,Dayot Upamecano,Defender,Centre-Back,France,27/10/98,16/9/20,60000000,14,21,0.106481481,22
556385,Destiny Udogie,Defender,Left-Back,Italy,28/11/02,14/3/24,45000000,16,21,0.106481481,42
557407,Devyne Rensch,Defender,Right-Back,Netherlands,18/1/03,17/12/24,12000000,15,21,0.106481481,209
660860,Diego Coppola,Defender,Centre-Back,Italy,28/12/03,17/6/25,10000000,10,21,0.106481481,231
394152,Emanuel Aiwu,Defender,Centre-Back,Austria,25/12/00,11/11/22,3500000,7,21,0.106481481,378
586756,Festy Ebosele,Defender,Right-Back,Ireland,2/8/02,20/12/23,6000000,11,21,0.106481481,312
631007,Filippo Terracciano,Defender,Centre-Back,Italy,8/2/03,12/3/24,4500000,8,21,0.106481481,349
322655,Flavius Daniliuc,Defender,Centre-Back,Austria,27/4/01,30/5/22,8000000,14,21,0.106481481,262
392569,Gabriele Zappa,Defender,Right-Back,Italy,22/12/99,29/12/20,7000000,14,21,0.106481481,288
386755,Gianluca Frabotta,Defender,Left-Back,Italy,24/6/99,29/10/20,2500000,8,21,0.106481481,425
919173,Ibrahim Diakité,Defender,Right-Back,Guinea,31/10/03,12/6/25,1200000,10,21,0.106481481,523
786436,Ismaël Doukouré,Defender,Centre-Back,France,24/7/03,3/6/25,18000000,15,21,0.106481481,149
848509,Jackson Tchatchoua,Defender,Right-Back,Cameroon,14/9/01,4/11/22,3000000,10,21,0.106481481,399
648032,James Abankwah,Defender,Centre-Back,Ireland,16/1/04,27/5/25,1000000,8,21,0.106481481,539
632349,Jarell Quansah,Defender,Centre-Back,England,29/1/03,27/5/24,22000000,7,21,0.106481481,127
1076815,Javi Rodríguez,Defender,Centre-Back,Spain,27/6/03,9/6/25,15000000,9,21,0.106481481,175
503795,Jeremy Ngakia,Defender,Right-Back,DR Congo,7/9/00,5/10/21,4000000,9,21,0.106481481,361
657742,Joaquín Sosa,Defender,Centre-Back,Uruguay,10/1/02,21/3/23,3000000,11,21,0.106481481,399
707809,Joël Schingtienne,Defender,Centre-Back,Belgium,14/8/02,4/6/24,2000000,4,21,0.106481481,458
683812,John Tolkin,Defender,Left-Back,United States,31/7/02,22/8/23,4000000,12,21,0.106481481,361
661145,Jon Aramburu,Defender,Right-Back,Venezuela,23/7/02,19/7/24,5000000,10,21,0.106481481,332
576121,Josh Wilson-Esbrand,Defender,Left-Back,England,26/12/02,7/3/24,4000000,9,21,0.106481481,361
475959,Josko Gvardiol,Defender,Centre-Back,Croatia,23/1/02,9/10/23,80000000,16,21,0.106481481,3
626888,Kaine Kesler-Hayden,Defender,Right-Back,England,23/10/02,21/12/23,2200000,7,21,0.106481481,446
527276,Kenneth Schmidt,Defender,Left-Back,Germany,3/6/02,22/6/23,3000000,15,21,0.106481481,399
290032,Kevin Rüegg,Defender,Right-Back,Switzerland,5/8/98,31/7/20,5400000,9,21,0.106481481,327
548348,Kiliann Sildillia,Defender,Right-Back,France,16/5/02,14/12/23,18000000,13,21,0.106481481,149
490384,Koni De Winter,Defender,Centre-Back,Belgium,12/6/02,5/6/24,12000000,8,21,0.106481481,209
669380,Konstantinos Koulierakis,Defender,Centre-Back,Greece,28/11/03,5/6/25,25000000,14,21,0.106481481,108
625202,Lautaro Valenti,Defender,Centre-Back,Argentina,14/1/99,29/10/20,5000000,11,21,0.106481481,332
532539,Lee Buchanan,Defender,Left-Back,England,7/3/01,13/5/22,3500000,8,21,0.106481481,378
597432,Leopold Querfeld,Defender,Centre-Back,Austria,20/12/03,5/6/25,13000000,14,21,0.106481481,199
487834,Lorenzo Pirola,Defender,Centre-Back,Italy,20/2/02,15/6/23,8000000,10,21,0.106481481,262
539798,Luca Jaquez,Defender,Centre-Back,Switzerland,2/6/03,27/3/25,6000000,11,21,0.106481481,312
346567,Luca Pellegrini,Defender,Left-Back,Italy,7/3/99,25/8/20,13500000,12,21,0.106481481,198
927768,Lucas Pires,Defender,Left-Back,Brazil,24/3/01,19/8/22,2000000,8,21,0.106481481,458
471004,Luis Binks,Defender,Centre-Back,England,2/9/01,12/6/23,2800000,10,21,0.106481481,415
787151,Lukas Ullrich,Defender,Left-Back,Germany,16/3/04,27/3/25,8000000,10,21,0.106481481,262
505194,Luke Thomas,Defender,Left-Back,England,10/6/01,15/6/22,12000000,15,21,0.106481481,209
344596,Malang Sarr,Defender,Centre-Back,France,23/1/99,22/10/20,16000000,15,21,0.106481481,163
620322,Malo Gusto,Defender,Right-Back,France,19/5/03,27/5/24,35000000,15,21,0.106481481,67
618809,Manu Sánchez,Defender,Left-Back,Spain,24/8/00,21/3/22,10000000,12,21,0.106481481,231
776303,Marco Pellegrino,Defender,Centre-Back,Argentina,18/7/02,11/10/23,3500000,6,21,0.106481481,378
388513,Mateu Morey,Defender,Right-Back,Spain,2/3/00,31/3/21,7000000,14,21,0.106481481,288
1144700,Matías Moreno,Defender,Centre-Back,Argentina,24/9/03,18/10/24,4000000,8,21,0.106481481,361
323167,Matteo Gabbia,Defender,Centre-Back,Italy,21/10/99,29/12/20,9000000,10,21,0.106481481,248
616631,Matteo Ruggeri,Defender,Left-Back,Italy,11/7/02,5/6/24,20000000,12,21,0.106481481,136
326031,Matthijs de Ligt,Defender,Centre-Back,Netherlands,12/8/99,29/12/20,75000000,13,21,0.106481481,8
434224,Maxence Lacroix,Defender,Centre-Back,France,6/4/00,9/6/21,28000000,16,21,0.106481481,93
570817,Maxime Busi,Defender,Right-Back,Belgium,14/10/99,29/10/20,5000000,12,21,0.106481481,332
842341,Maxime Estève,Defender,Centre-Back,France,26/5/02,27/6/23,7000000,8,21,0.106481481,288
353922,Mert Müldür,Defender,Right-Back,Türkiye,3/4/99,25/8/20,10000000,17,21,0.106481481,231
730861,Milos Kerkez,Defender,Left-Back,Hungary,7/11/03,30/5/25,45000000,14,21,0.106481481,42
524925,Modibo Sagnan,Defender,Centre-Back,Mali,14/4/99,5/1/21,3000000,12,21,0.106481481,399
673492,Morato,Defender,Centre-Back,Brazil,30/6/01,16/9/22,15000000,13,21,0.106481481,175
424015,Nathan Patterson,Defender,Right-Back,Scotland,16/10/01,20/6/23,16000000,12,21,0.106481481,163
503990,Nathan Wood,Defender,Centre-Back,England,31/5/02,1/6/23,5000000,11,21,0.106481481,332
646829,Nathaniel Adjei,Defender,Centre-Back,Ghana,21/8/02,19/3/24,2500000,8,21,0.106481481,425
691892,Nathaniel Brown,Defender,Left-Back,Germany,16/6/03,5/6/25,22000000,11,21,0.106481481,127
708072,Nicolò Savona,Defender,Right-Back,Italy,19/3/03,18/12/24,14000000,8,21,0.106481481,189
674921,Nikola Soldo,Defender,Centre-Back,,25/1/01,6/6/22,1800000,8,21,0.106481481,475
684315,Nnamdi Collins,Defender,Centre-Back,Germany,10/1/04,27/3/25,10000000,7,21,0.106481481,231
644408,Oliver Provstgaard,Defender,Centre-Back,Denmark,4/6/03,25/3/25,3500000,10,21,0.106481481,378
611195,Oliver Zandén,Defender,Left-Back,Sweden,14/8/01,2/11/22,1200000,9,21,0.106481481,523
822331,Omar El Hilali,Defender,Right-Back,Morocco,12/9/03,9/6/25,15000000,15,21,0.106481481,175
551001,Owen Beck,Defender,Left-Back,Wales,9/8/02,30/5/24,1250000,4,21,0.106481481,519
805714,Renato Veiga,Defender,Centre-Back,Portugal,29/7/03,17/6/25,25000000,10,21,0.106481481,108
732165,Ronnie Edwards,Defender,Centre-Back,England,28/3/03,28/6/24,3800000,9,21,0.106481481,375
655456,Saba Sazonov,Defender,Centre-Back,Georgia,1/2/02,12/7/23,3000000,13,21,0.106481481,399
545647,Sergio Carreira,Defender,Right-Back,Spain,13/10/00,29/6/22,1500000,8,21,0.106481481,495
659513,Soumaïla Coulibaly,Defender,Centre-Back,France,14/10/03,10/12/24,9000000,13,21,0.106481481,248
503977,Taylor Harwood-Bellis,Defender,Centre-Back,England,30/1/02,12/7/23,25000000,13,21,0.106481481,108
548470,Teden Mengi,Defender,Centre-Back,England,30/4/02,14/3/24,12000000,9,21,0.106481481,209
